Matt_Estrada,Northern_Arizona_University
C._V._Vishveshwara,"University_of_Maryland,_College_Park"
Cullen_B._Gosnell,Emory_University
Chad_Kackert,New_Hampshire_Wildcats
Christian_Preußer,FC_Rot-Weiß_Erfurt
Mike_Danton,STS_Sanok
Tyler_Wotherspoon,Stockton_Heat
1976–77_Cardiff_City_F.C._season,Charlton_Athletic_F.C.
Bob_Landsee,Philadelphia_Eagles
Greg_Ryan,Colorado_College
Arno_J._Mayer,Wesleyan_University
Grant_Stevenson,San_Jose_Sharks
Renato_Buso,A.S.D._Sarzanese_Calcio_1906
Georgios_Paraschos,Panionios_G.S.S.
Oscar_Ahlström,GET-ligaen
Graziano_Pellè,Italy_national_football_team
Martin_Gerber,Atlant_Moscow_Oblast
Butch_Pressley,Winnipeg_Blue_Bombers
Josh_Gordy,New_York_Giants
Stephen_T._Moskey,Georgetown_University
Francisco_Gento,Granada_CF
Dave_Clarke_(Canadian_football),Hamilton_Tiger-Cats
Gio_Benitez,Florida_International_University
Ed_Kalman,Yorkshire_Carnegie
D'Arcy_Rae,Benetton_Rugby_Treviso
Pierre-Luc_Faubert,Belfast_Giants
J._B._Bickerstaff,Houston_Rockets
Rikki_Klieman,Northwestern_University
Joselo_Díaz,Kansas_City_Royals
Wilber_Marshall,Washington_Redskins
Hank_Edwards,Cleveland_Indians
Jean-Philippe_Lamoureux,HDD_Olimpija_Ljubljana
James_Marshall_Sprouse,St._Bonaventure_University
Rodney_Santos,NCAA_Basketball_Championship_(Philippines)
Amy_Zegart,Stanford_University
John_Beck_(footballer),Histon_F.C.
Godfrey_Ingram,Peterborough_United_F.C.
Aaron_Craver,San_Diego_Chargers
Ron_Murphy_(Canadian_football),Montreal_Alouettes
Antoine_Everett,Pittsburgh_Steelers
Howard_Freigau,St._Louis_Cardinals
John_Wetteland,Washington_Nationals
Grigor_Hovhannissian,Tufts_University
Gus_Douglass,West_Virginia_University
John_Willinsky,University_of_British_Columbia
Brad_Mills_(pitcher),Toronto_Blue_Jays
George_Cranfield_Berkeley,Royal_Navy
Jelena_Špirić,Beşiktaş_JK_(women's_basketball)
Frank_J._Sprague,United_States_Naval_Academy
Izzy_Alcántara,Boston_Red_Sox
Roger_B._Chaffee,Illinois_Institute_of_Technology
Kevin_Jones_(American_football),Chicago_Bears
Ran_Ben_Shimon,Hapoel_Ironi_Kiryat_Shmona_F.C.
Dick_Evey,University_of_Tennessee
Michael_Williams_(defensive_back),San_Francisco_49ers
Cori_Close,UCLA_Bruins
Shinri_Shioura,Chuo_University
Howard_Waugh,University_of_Tulsa
Gene_Corrigan,Notre_Dame_Fighting_Irish
Sharon_Olds,Stanford_University
Sean_Morey_(American_football),Pittsburgh_Steelers
Andrew_Ebbett,Anaheim_Ducks
Tomáš_Mojžíš,Vancouver_Canucks
Greasy_Neale,West_Virginia_Wesleyan_College
Gerd_Bohnsack,VfB_Oldenburg
George_N._Parks,University_of_Delaware
Fredrik_Modin,Brynäs_IF
Steve_Odom,New_York_Giants
Antonio_Calderón,SD_Huesca
Martim_Francisco,Esporte_Clube_Siderúrgica
Billy_Whitehurst,Mossley_A.F.C.
Steven_Davis,Northern_Ireland_national_football_team
Charles_Berstad,Sprint
2011–12_Grimsby_Town_F.C._season,Brigg_Town_F.C.
Jason_Simontacchi,St._Louis_Cardinals
Scott_Bedke,Brigham_Young_University
Chico_Resch,Philadelphia_Flyers
Marquies_Gunn,Alabama_Hammers
Alex_Tuch,National_Hockey_League
Alan_Ball_(American_football),Dallas_Cowboys
Eric_Powell_(American_football),Houston_Texans
Paul_Aizley,Harvard_University
Henry_George_Norris,Fulham_F.C.
Gerald_Brown_(basketball),PBG_Basket_Poznań
Barry_Evans_(baseball),San_Diego_Padres
Josef_Kuchynka,FC_Baník_Ostrava
Antonio_Narcisse,Jacksonville_Sharks
Dante_Santoni,Villanova_University
Justin_Maxwell,Washington_Nationals
Jarret_Stoll,New_York_Rangers
Frank_Dobson_(American_football),South_Carolina_Gamecocks
Heinz_Lucas,Hannover_96
Peter_Podhradský,HC_Dinamo_Minsk
Anthony_Prior,BC_Lions
Stansfield_Turner,Amherst_College
Jakub_Nakládal,Calgary_Flames
Robin_Robinson,San_Diego_State_University
Reginald_Bacon,Royal_Navy
Steve_Coates,Detroit_Red_Wings
Mark_L._Smith_(physician),Cornell_University
Adrian_Mayes,Louisiana_State_University
"George_Farmer_(wide_receiver,_born_1958)",Southern_University
Katie_Rowley_Jones,University_of_Nottingham
Filip_Filipović_(American_football),San_Francisco_49ers
Willie_Pless,BC_Lions
José_Planas_Artés,Arenas_Club_de_Getxo
Frederick_Chapman_(British_Army_officer),British_Army
Doug_Widell,Boston_College
Blake_Coleman,Albany_Devils
Alfredo_Piedra_Mora,Deportivo_Saprissa
Kimmo_Kapanen,Espoo_Blues
Dmitri_Suur,Detroit_Vipers
Swede_Johnston,Green_Bay_Packers
Ernie_Banks,Chicago_Cubs
Brian_Slocum,Cleveland_Indians
Slobodan_Santrač,Qingdao_Jonoon_F.C.
Nic_Wise,Kingwood_High_School
Nico_Ratti,CD_Numancia
Mary_Frances_Berry,Howard_University
Lela_Alston,Phoenix_College
Frank_Edward_Stubbs,Lancashire_Fusiliers
Reijo_Ruotsalainen,KalPa
George_Flint_(American_football),Buffalo_Bills
Sebastián_Abreu,Club_Atlético_River_Plate
Reginald_Thynne,British_Army
Willie_Waddell,Kilmarnock_F.C.
Darrion_Weems,New_England_Patriots
"James_Craig_(rugby_union,_born_1977)",Glasgow_Warriors
Garrett_Celek,San_Francisco_49ers
Nealon_Greene,Toronto_Argonauts
Bill_Fitch,Los_Angeles_Clippers
Dieter_Renner,SV_Darmstadt_98
Lasha_Zhvania,Tbilisi_State_University
Jennifer_Ouellette,Seattle_Pacific_University
Jason_Phillips_(pitcher),Pittsburgh_Pirates
Marty_Gateman,New_York_Rangers
Chris_Leck,Edinburgh_Rugby
Salvador_Capitano,Chiapas_F.C.
John_Gregory_Crace,Royal_Navy
Casper_Ware,National_Basketball_Association
Paulo_Porto_(football_manager),Sociedade_Esportiva_e_Recreativa_Caxias_do_Sul
Weldon_B._Gibson,Washington_State_University
Manuel_García_Calderón,CD_Toledo
Donald_E._Williams_Jr.,Syracuse_University
1978–79_Cardiff_City_F.C._season,Millwall_F.C.
Mikael_Renberg,Luleå_HF
Aaron_McGhee,Maratonistas_de_Coamo
Sergei_Nemchinov,Lokomotiv_Yaroslavl
Vinston_Painter,Miami_Dolphins
Muhammet_Demir,Turkey_national_under-21_football_team
Ángel_Cappa,Racing_Club_de_Avellaneda
Kasper_Larsen,Denmark_national_under-21_football_team
Florian_Neuhold,Austria_national_under-21_football_team
George_Cortez,Calgary_Stampeders
Jaroslav_Janus,American_Hockey_League
Craig_Kobel,Philadelphia_Eagles
Joakim_Lindström,St._Louis_Blues
Stefano_Pioli,Modena_F.C.
Mustafa_Emirbayer,"University_of_California,_Davis"
Joey_Tenute,Frankfurt_Lions
Thomas_Young_(rugby_player),Cardiff_RFC
Mark_Birley,Eton_College
Peter_Jaks,HC_Lugano
Anthony_Morales,Carolina_Panthers
Cory_Conacher,Ottawa_Senators
James_Danko,John_Carroll_University
Adam_Christing,Biola_University
Marquise_Walker,Tampa_Bay_Buccaneers
Irving_Widmer_Bailey,Harvard_College
Karen_Barad,Stony_Brook_University
Mack_Rhoades,University_of_Arizona
Stephen_H._Glickman,Yale_University
Julie_Goodnight,"California_State_University,_Northridge"
Anatoliy_Byshovets,FC_Dynamo_Moscow
Jack_Nelson_(swimmer),Miami_Hurricanes
Kraig_Urbik,Buffalo_Bills
Pol_Chomchuen,Muangthong_United_F.C.
Vyacheslav_Buravchikov,Kontinental_Hockey_League
Alexander_Streltsov,Kontinental_Hockey_League
Flávio_Murtosa,Chelsea_F.C.
Richard_Wadge,Burnley_F.C.
Manuel_Retamero_Fraile,CD_Íscar
"Bill_Jones_(basketball,_born_1966)",Detroit_Panthers_(PBL)
Anders_Kallur,Djurgårdens_IF_Hockey
Walter_Murch,Johns_Hopkins_University
Edward_Gibson,University_of_Rochester
"Steve_Smith_(ice_hockey,_born_in_Scotland)",Calgary_Flames
Edmund_C._Lynch,Johns_Hopkins_University
Ian_Walker_(footballer),Bishop's_Stortford_F.C.
Chris_Malone,Manly_RUFC
Marco_Morales_(American_football),Dallas_Texans_(Arena)
Ricky_Nebbett,Leicester_Tigers
J'Covan_Brown,Turkish_Basketball_Super_League
Barry_Melrose,Detroit_Red_Wings
Fred_Lasher,Minnesota_Twins
Dwight_Freeney,Bloomfield_High_School_(Connecticut)
Dick_Modzelewski,"University_of_Maryland,_College_Park"
Ryan_Munce,Syracuse_Crunch
Michael_Santos_(footballer),Montevideo_Wanderers_F.C.
Bernard_Simondi,ES_Sétif
Charles_Mercer_Snelling,University_of_Georgia
Ann_Hopkins,Indiana_University
Ed_Smith_(tight_end),Washington_Redskins
Alan_Peter_Cayetano,University_of_the_Philippines
Billy_Tibbetts,HIFK_(ice_hockey)
Milton_Collins,Saskatchewan_Roughriders
"Eddie_Gray_(footballer,_born_1948)",Rochdale_A.F.C.
Devean_George,Augsburg_College
Peter_Klepáč,Slovak_Extraliga
Charles_Odamtten_Easmon,Achimota_School
Tim_Washington,Kansas_City_Chiefs
Ihor_Korotetskyi,Ukraine_national_under-19_football_team
Garry_Hancock,Boston_Red_Sox
Terrence_Melton,New_Orleans_Saints
Paul_Esdale,Colorado_Eagles
Bill_Etter,University_of_Notre_Dame
Oleh_Protasov,FC_Astra_Giurgiu
Steve_Hallam,McLaren
Yevgeny_Perevertaylo,FC_Sibir_Novosibirsk
Cliff_Louis,Edmonton_Eskimos
John_D._Trasviña,Harvard_University
Lois_Galgay_Reckitt,Boston_University
Edward_Charles_Close,British_Army
Cody_Parkey,Jupiter_Community_High_School
Indur_M._Goklany,Michigan_State_University
George_Thorne_(footballer),England_national_under-19_football_team
John_Bargh,New_York_University
Pekka_Virta,Ässät
Matt_Tegenkamp,Wisconsin_Badgers
Marc_Roberts_(politician),Brigham_Young_University
Francisco_Martínez_Bonachera,Girona_FC
Kurt_Petersen,Lutheran_High_School_North_(Missouri)
Bernard_James,Cleveland_Cavaliers
Willie_Thrower,Chicago_Bears
Nelsinho_Baptista,Grêmio_Esportivo_Novorizontino
Michael_H._Riordan,"University_of_California,_Berkeley"
Reggie_Corner,Jacksonville_Jaguars
Jesse_Dudas,Prince_George_Cougars
Vladimir_Alekseyevich_Mikhaylov,FC_Kuban_Krasnodar
James_Logan_(American_football),Cincinnati_Bengals
Shahn_Majid,Harvard_University
Rosie_Manning,Atlanta_Falcons
Pete_Mangurian,New_England_Patriots
"Herbert_Plumer,_1st_Viscount_Plumer",British_Army
Apiwan_Wiriyachai,Illinois_Institute_of_Technology
Jim_Hughson,Toronto_Blue_Jays
Sally_Mason,University_of_Arizona
Carlos_Bianchi,OGC_Nice
Gary_Doak,Detroit_Red_Wings
Tyrone_Thompson_(politician),Northern_Arizona_University
Cameron_Blades,Glasgow_Warriors
John_Christopher_Guise,British_Army
Mark_D._Fabiani,University_of_Redlands
Divya_Narendra,Harvard_University
John_Bentley_(football_manager),Bolton_Wanderers_F.C.
Otto_Bumbel,RCD_Mallorca
Josh_Sharpless,Pittsburgh_Pirates
Jim_Baumer,Chicago_White_Sox
Ralph_de_la_Vega,University_of_Virginia
Prodromos_Nikolaidis,Egaleo_B.C.
Calvin_Collins,Houston_Texans
Sara_Feigenholtz,University_of_Illinois_at_Chicago
Poul_Popiel,Hershey_Bears
Dick_Pole,Boston_Red_Sox
Beau_Archibald,Florida_Atlantic_University
Mike_Humpal,Pittsburgh_Steelers
Henry_Louis_Gates_Jr.,Yale_University
Julius_Adler_(biochemist),Harvard_University
Todor_Yanchev,FC_Sofia_2010
Heinz_Fuchsbichler,Liechtenstein_national_under-21_football_team
Ramon_Sessions,Myrtle_Beach_High_School
John_Waters,New_York_University
Stevie_Lyle,Sheffield_Steelers
John_Wilcox_(American_football),Philadelphia_Eagles
Said_Brahimi,JSM_Skikda
John_Gaub,Chicago_Cubs
Nathan_Mannakee,Swarthmore_College
Dalcio_Giovagnoli,Tiro_Federal
Roberto_Casone,A.S.D._Arenzano_F.C.
Nino_Niederreiter,American_Hockey_League
Gary_Botting,University_of_British_Columbia
Doug_Scovil,Chicago_Bears
Cynthia_Cidre,University_of_Miami
Sammy_Morris,Miami_Dolphins
Nurullah_Sağlam,Konyaspor
Cam_Johnson,Indianapolis_Colts
Bill_Paxon,Canisius_College
Maxim_Mikhailovsky,Severstal_Cherepovets
Velibor_Vasović,Angers_SCO
Frederik_Beaubien,Western_Professional_Hockey_League
Allan_Stewart_(ice_hockey),New_Jersey_Devils
Samuel_Gutekunst,Jacksonville_Jaguars
Ian_Wild,Pittsburgh_Steelers
Matt_Francis,ECHL
Manuel_Jiménez_González,UE_Figueres
Darrion_Scott,Minnesota_Vikings
Benjamin_Bolger,University_of_Michigan
Dick_Hightower,Southern_Methodist_University
José_Ramón_Sandoval,Rayo_Vallecano_B
Sandra_Smith_(reporter),Louisiana_State_University
Louise_Richardson,Harvard_University
Julen_Guerrero,Spain_national_football_team
Kris_Fredheim,Minnesota_Wild
Yoshikazu_Nagai,Albirex_Niigata
Ellis_Hobbs,Philadelphia_Eagles
Red_Dooin,Philadelphia_Phillies
Luca_Zuffi,Switzerland_national_under-19_football_team
Warren_J._Winstead,University_of_Richmond
Ray_Whitney_(ice_hockey),Columbus_Blue_Jackets
Peter_Short_(rugby_union),Adams'_Grammar_School
Chris_Palmer_(American_football),New_York_Giants
Valentine_Davies,University_of_Michigan
Rolland_Lawrence,Atlanta_Falcons
Joseph_Maroon,Indiana_University
Thomas_Robinson_(basketball),National_Basketball_Association
Yoon_Sung-hyo,Soongsil_University
Andy_Roddie,Inverurie_Loco_Works_F.C.
Jérôme_Gallion,RC_Toulonnais
Nurettin_Kayaoğlu,Turkey_national_under-19_football_team
Adam_Bogdanove,Cornell_University
Atvars_Tribuncovs,Juniors_Riga
Jūrō_Kara,Meiji_University
William_Garwood,Drury_University
Ryan_Donnelly_(Canadian_football),McMaster_University
Bryant_Young,San_Francisco_49ers
Lennox_Gordon,Buffalo_Bills
Sylvia_Fowles,Gulliver_Schools
Kam_Chancellor,Seattle_Seahawks
Alan_Casavant,University_of_Maine
Josh_McCown,Detroit_Lions
Atte_Engren,HC_Lev_Praha
Marcus_Simon,New_York_University
Glyn_Milburn,Stanford_University
Stuart_Cash,Margate_F.C.
Tracy_Wilson_(American_football),Columbus_Lions
Benjamin_(Benji)_Ungar,Harvard_Crimson
John_Hewson,Johns_Hopkins_University
Steve_Donahue,Monsignor_Bonner_High_School
Lela_Alston,University_of_Arizona
George_I._Fujimoto,Harvard_University
Chinedum_Ndukwe,Cincinnati_Bengals
Karl_Stürmer,U.S._Alessandria_Calcio_1912
Luke_Torian,Howard_University
Alessio_Bertaggia,National_League_A
Johnny_Bailey,Los_Angeles_Rams
Simon_Sunatori,McMaster_University
Emory_Sparrow,Boston_Bruins
John_Bitove,Toronto_Raptors
Hayk_Gyokchyan,Lebanese_Basketball_League
Memi_Bečirovič,Mahram_Tehran_BC
John_Anthony_Swire,Eton_College
Eric_Moss,Minnesota_Vikings
Mikio_Sato,Kyoto_University
Mark_Alt,American_Hockey_League
Czesław_Michniewicz,Jagiellonia_Białystok
David_Molk,San_Diego_Chargers
Martin_Yan,"University_of_California,_Davis"
Drew_Olson,San_Francisco_49ers
Bryant_McKinnie,Baltimore_Ravens
Yasutomo_Kubo,Nippon_Professional_Baseball
Peter_Ratchuk,Adler_Mannheim
Igor_Brikun,Belarusian_Extraleague
Paul_Warhurst,Northwich_Victoria_F.C.
Elsa_Murano,Florida_International_University
Kelvin_Chapman,New_York_Mets
Rachid_Belhout,CS_Constantine
Henry_Dickerson,University_of_Charleston
Danny_Bergara,Doncaster_Rovers_F.C.
Trevor_Senior,Bridport_F.C.
Derrick_Gervin,Philadelphia_76ers
Nate_Chandler,Chicago_Bears
Karl_Stürmer,A.C._Reggiana_1919
Riku_Helenius,JYP_Jyväskylä
Julie_Larson-Green,Western_Washington_University
Ken_Dayley,Atlanta_Braves
James_Taylor_(tenor),Yale_University
Andrew_McPherson_(ice_hockey),Pittsburgh_Penguins
Eugene_Chung,Philadelphia_Eagles
Sinorice_Moss,Philadelphia_Eagles
Avram_Grant,Maccabi_Haifa_F.C.
Francisco_López_Alfaro,Sevilla_FC_C
Merton_Yarwood_Williams,Yale_University
Donald_Dewar,University_of_Glasgow
Andrei_Khomutov,HC_CSKA_Moscow
Pat_MacDonald_(gridiron_football),Carolina_Panthers
"Joe_Howard,_Jr.",Rensselaer_Polytechnic_Institute
Vladimir_Yezhurov,PFK_Metallurg_Bekabad
Rod_Aldoff,Pensacola_Ice_Pilots
Geninho,Goiás_Esporte_Clube
Derrick_Rose,Simeon_Career_Academy
Sándor_Egervári,Érdi_VSE
Heinz_Baas,1._FSV_Mainz_05
Artur_Neto,Itumbiara_Esporte_Clube
Barry_Davis_(baseball),Georgia_Southwestern_State_University
Tim_Payne_(rugby_union),Bristol_Rugby
Mark_Harrison_(footballer),African_Warriors_F.C.
Ryan_Nicholas,Tauranga_Boys'_College
Edmund_Nagle,Royal_Navy
Vladimir_Gulyamhaydarov,FC_Ekibastuzets
Marc_Baget,Biarritz_Olympique
Bobby_Etheridge_(baseball),San_Francisco_Giants
Sandra_J._Feuerstein,University_of_Vermont
Randy_Levine,New_York_Yankees
Yitzhak_Katznelson,Stanford_University
Dionte_Christmas,AEK_B.C.
Jim_Schoenfeld,Boston_Bruins
Niels-Christian_Holmstrøm,F.C._Copenhagen
Willie_Postler,BC_Lions
Henry_Askew,British_Army
Konstantin_Makarov_(ice_hockey),HC_Sibir_Novosibirsk
Eric_Heitmann,Stanford_University
Darko_Velkovski,Macedonia_national_under-21_football_team
Edwin_Griswold_Nourse,Cornell_University
Doug_Wardlow,Georgetown_University
Pini_Gershon,Hapoel_Galil_Elyon
Slavoljub_Muslin,RC_Lens
Paulo_Autuori,C.D._Nacional
Ondřej_Roman,Avtomobilist_Yekaterinburg
Jeff_Fairholm,Toronto_Argonauts
David_Pleat,Tottenham_Hotspur_F.C.
Takao_Iwami,Kyoto_University
Rico_Petrocelli,Boston_Red_Sox
Peter_Scratchley,British_Army
Leger_Douzable,New_York_Jets
Allan_Cameron_(British_Army_officer),British_Army
Stephanie_Coontz,"University_of_California,_Berkeley"
Ihor_Luchkevych,FC_Metalurh-2_Zaporizhya
Freddie_Mwila,TAFIC_F.C.
Bill_Nagy,Detroit_Lions
Isaac_Smolko,Indianapolis_Colts
Sarah_E._Mendelson,Columbia_University
Brian_James_(basketball),Toronto_Raptors
Kalonji_Kashama,Ottawa_Redblacks
Cory_Huclack,Winnipeg_Blue_Bombers
John_J._Donovan,Tufts_University
Chris_Boniol,Dallas_Cowboys
Justin_Worley,Tennessee_Volunteers
Don_Koivisto,Central_Michigan_University
Kevin_Kelly_(American_football),Harrisburg_Stampede
Evgeny_Artyukhin,Atlant_Moscow_Oblast
Kelly_Campbell,Minnesota_Vikings
Saša_Bratić,KK_Feni_Industries
Ron_Livingstone,Modesto_Junior_College
Heath_Murray,San_Diego_Padres
Emil_Sitko,San_Francisco_49ers
Albin_Owings_Kuhn,"University_of_Maryland,_College_Park"
Paul_Coffey,Detroit_Red_Wings
Phil_Martinovich,Chicago_Bears
José_Alberto_Costa,Varzim_S.C.
Chris_Kreider,National_Hockey_League
Trevor_Croly,Longford_Town_F.C.
Matt_Stephenson,Sheffield_Steelers
Jamie_Ling,Hershey_Bears
Peter_Sivák,MHk_32_Liptovský_Mikuláš
"D._Robert_Crants,_III",Princeton_University
Tornike_Mataradze,Lyon_OU
Bob_Manno,Vancouver_Canucks
Dan_Jorgensen_(swimmer),USC_Trojans
Nathan_M._Newmark,Rutgers_University
Eric_Moore_(offensive_lineman),Cincinnati_Bengals
Timofey_Mozgov,National_Basketball_Association
Raoul_Savoy,Ethiopia_national_football_team
Fran_Tudor,Panathinaikos_F.C.
Al_Lyons,New_York_Yankees
Joseph_M._Acaba,University_of_Arizona
Dave_Ferriss,Boston_Red_Sox
Blair_Manning,Saint_John_Flames
Pekka_Lyyski,IFK_Mariehamn
Jan_Schleiss,Czech_Extraliga
Dinty_Moore_(American_football),Lafayette_College
Vadim_Panin,EuroLeague
Mido_(footballer),Ismaily_SC
Andre_Talbot,Wilfrid_Laurier_University
Ed_Stein_(footballer),Harrow_Borough_F.C.
Joe_Corvo,Washington_Capitals
Wilbur_Moore,University_of_Minnesota
Malcolm_Barnwell,Oakland_Raiders
Christopher_Harder,University_of_Toronto
Yuri_Pudyshev,Belarus_national_football_team
Oleksandr_Karavayev,Ukraine_national_under-21_football_team
Michael_Bird_(bishop),University_of_Toronto
Sergey_Muratov,FC_Zvezda_Irkutsk
Chris_Minard,Edmonton_Oilers
Chad_Slaughter,Oakland_Raiders
Jacob_Moverare,Swedish_Hockey_League
C._J._Riefenhauser,Tampa_Bay_Rays
Isidore_Dollinger,New_York_University
Dom_Moselle,Philadelphia_Eagles
Mazarópi,Esporte_Clube_Guarani
Duvie_Westcott,Dinamo_Riga
Michel_Vonk,SC_Telstar
Alex_DesRoches,University_of_New_Brunswick
Barry_Bridges,Dereham_Town_F.C.
Lars_Onsager,Brown_University
Cameron_Payne,National_Basketball_Association
Anđa_Jelavić,ŽKK_Šibenik
Rick_Pych,San_Antonio_Spurs
Benoît_Hogue,Buffalo_Sabres
Bonzi_Wells,Portland_Trail_Blazers
Hack_Eibel,Cleveland_Indians
John_Laskowski,Chicago_Bulls
Fedor_Fedorov_(ice_hockey),HC_CSKA_Moscow
František_Kaberle,HC_Kladno
Johan_Davidsson,HIFK_(ice_hockey)
John_Jensen,Blackburn_Rovers_F.C.
Eric_Bjornson,Dallas_Cowboys
Nuno_Manuel_Soares_Gomes,C.D._Cova_da_Piedade
Mike_Mabry,Cincinnati_Bengals
Rich_Parson,Oakland_Raiders
Gerry_Melnyk,Detroit_Red_Wings
Leroy_Houston,Queensland_Reds
Jozef_Kostelník,MFK_Tatran_Liptovský_Mikuláš
Ted_Kitchel,Milwaukee_Bucks
Ian_Silberman,New_England_Patriots
Lance_Blomgren,University_of_Victoria
Kent_Karlsson,IK_Sleipner
Ruzena_Bajcsy,University_of_Pennsylvania
Pedro_Malan,"University_of_California,_Berkeley"
Johndre_Jefferson,Northwest_Florida_State_College
Ely_Jacques_Kahn,Columbia_University
Gloria_Griffen_Cline,"University_of_Nevada,_Reno"
Giovanni_Solinas,Free_State_Stars_F.C.
Ross_Gload,Chicago_Cubs
Fred_Winchell,Cleveland_Indians
"Frederick_Landis,_Jr.",Indiana_University
Derik_Osede,Spain_national_under-20_football_team
Garry_Templeton,St._Louis_Cardinals
Hardy_Cross,Harvard_University
Matthew_Block,Tampa_Bay_Lightning
Doug_Guthrie,"University_of_California,_Berkeley"
J._B._Pritzker,Duke_University
Brian_Cantwell_Smith,Stanford_University
Regan_Upshaw,Tampa_Bay_Buccaneers
Oleksiy_Hetman,FC_Illichivets-2_Mariupol
Fred_Taylor_(American_football),Jacksonville_Jaguars
Ryan_Russell,Elite_Ice_Hockey_League
Andrei_Razin,Metallurg_Magnitogorsk
François_Hesnault,Brabham
Ivan_Lekomtsev,Salavat_Yulaev_Ufa
Ben_Bederson,University_of_New_Mexico
Béla_Sárosi,Alemannia_Aachen
Mike_MacIntyre,Dallas_Cowboys
